0.000000, 19.417708, -0.995833
1.000000, 17.778737, -1.950251
2.000000, 15.158502, -2.811157
3.000000, 11.686390, -3.530858
4.000000, 7.539439, -4.068699
5.000000, 2.933366, -4.393347
6.000000, -1.888616, -4.484602
7.000000, -6.668591, -4.334624
8.000000, -11.147704, -3.948514
9.000000, -15.080135, -3.344197
10.000000, -18.246546, -2.551617
11.000000, -20.466267, -1.611262
12.000000, -21.607543, -0.572114
13.000000, -21.595258, 0.510898
14.000000, -20.415709, 1.579789
15.000000, -18.118104, 2.576615
16.000000, -14.812690, 3.446605
17.000000, -10.665554, 4.141161
18.000000, -5.890341, 4.620560
19.000000, -0.737305, 4.856213
20.000000, 4.519766, 4.832349
21.000000, 9.598050, 4.547023
22.000000, 14.220867, 4.012401
23.000000, 18.132702, 3.254270
24.000000, 21.113286, 2.310819
25.000000, 22.989933, 1.230728
26.000000, 23.647469, 0.070669
27.000000, 23.035173, -1.107659
28.000000, 21.170318, -2.240802
29.000000, 18.138088, -3.266956
30.000000, 14.087819, -4.129330
31.000000, 9.225724, -4.779277
32.000000, 3.804463, -5.179024
33.000000, -1.889938, -5.303852
34.000000, -7.553128, -5.143589
35.000000, -12.878654, -4.703345
36.000000, -17.574491, -4.003426
37.000000, -21.379011, -3.078424
38.000000, -24.075496, -1.975528
39.000000, -25.504414, -0.752126
40.000000, -25.572749, 0.527163
41.000000, -24.259861, 1.793897
42.000000, -21.619499, 2.979459
43.000000, -17.777827, 4.018765
44.000000, -12.927503, 4.853822
45.000000, -7.318097, 5.436958
46.000000, -1.243313, 5.733518
47.000000, 4.974334, 5.723905
48.000000, 11.000593, 5.404825
49.000000, 16.507392, 4.789667
50.000000, 21.190646, 3.907990
51.000000, 24.786991, 2.804125
52.000000, 27.088525, 1.534961
53.000000, 27.954734, 0.167031
54.000000, 27.320923, -1.226966
55.000000, 25.202664, -2.572015
56.000000, 21.695945, -3.794814
57.000000, 16.972993, -4.827755
58.000000, 11.273908, -5.612647
59.000000, 4.894537, -6.103982
60.000000, -1.828821, -6.271549
61.000000, -8.537089, -6.102257
62.000000, -14.867532, -5.601062
63.000000, -20.473315, -4.790916
64.000000, -25.042449, -3.711753
65.000000, -28.315082, -2.418548
66.000000, -30.098198, -0.978524
67.000000, -30.276872, 0.532322
68.000000, -28.821465, 2.033217
69.000000, -25.790277, 3.442924
70.000000, -21.327502, 4.684118
71.000000, -15.656496, 5.687620
72.000000, -9.068698, 6.396236
73.000000, -1.908725, 6.767995
74.000000, 5.443592, 6.778610
75.000000, 12.593293, 6.423009
76.000000, 19.151451, 5.715847
77.000000, 24.756262, 4.690965
78.000000, 29.092941, 3.399795
79.000000, 31.911316, 1.908800
80.000000, 33.040156, 0.296072
81.000000, 32.397408, -1.352746
82.000000, 29.995742, -2.948992
83.000000, 25.943046, -4.405745
84.000000, 20.437782, -5.642535
85.000000, 13.759386, -6.589782
86.000000, 6.254179, -7.192684
87.000000, -1.682521, -7.414369
88.000000, -9.627152, -7.238107
89.000000, -17.150445, -6.668467
90.000000, -23.840557, -5.731335
91.000000, -29.325545, -4.472782
92.000000, -33.293962, -2.956821
93.000000, -35.512445, -1.262176
94.000000, -35.839298, 0.521793
95.000000, -34.233294, 2.299782
96.000000, -30.757153, 3.975627
97.000000, -25.575448, 5.457486
98.000000, -18.946978, 6.662853
99.000000, -11.211956, 7.523143
100.000000, -2.774636, 7.987561
101.000000, 5.917736, 8.026079
102.000000, 14.398559, 7.631308
103.000000, 22.206855, 6.819187
104.000000, 28.912247, 5.628408
105.000000, 34.138607, 4.118611
106.000000, 37.585053, 2.367417
107.000000, 39.043152, 0.466464
108.000000, 38.409333, -1.483378
109.000000, 35.691794, -3.377340
110.000000, 31.011448, -5.112365
111.000000, 24.596794, -6.592705
112.000000, 16.772909, -7.735183
113.000000, 7.945078, -8.473846
114.000000, -1.422104, -8.763742
115.000000, -10.829110, -8.583615
116.000000, -19.768035, -7.937344
117.000000, -27.749945, -6.854050
118.000000, -34.331540, -5.386837
119.000000, -39.139675, -3.610217
120.000000, -41.892405, -1.616354
121.000000, -42.415356, 0.489701
122.000000, -40.652492, 2.595524
123.000000, -36.670612, 4.587303
124.000000, -30.657277, 6.355972
125.000000, -22.912171, 7.803165
126.000000, -13.832306, 8.846663
127.000000, -3.891775, 9.425044
128.000000, 6.382908, 9.501254
129.000000, 16.440613, 9.064921
130.000000, 25.735068, 8.133240
131.000000, 33.754452, 6.750394
132.000000, 40.049473, 4.985499
133.000000, 44.258441, 2.929181
134.000000, 46.127898, 0.688940
135.000000, 45.527667, -1.616438
136.000000, 42.459426, -3.863173
137.000000, 37.058254, -5.929110
138.000000, 29.586997, -7.700343
139.000000, 20.423652, -9.077475
140.000000, 10.042373, -9.981170
141.000000, -1.010956, -10.356692
142.000000, -12.147331, -10.177166
143.000000, -22.765923, -9.445381
144.000000, -32.286404, -8.194006
145.000000, -40.180561, -6.484200
146.000000, -46.001500, -4.402660
147.000000, -49.408803, -2.057250
148.000000, -50.188259, 0.428559
149.000000, -48.265008, 2.922170
150.000000, -43.709328, 5.288914
151.000000, -36.734638, 7.399301
152.000000, -27.687753, 9.136081
153.000000, -17.031798, 10.400737
154.000000, -5.322630, 11.119041
155.000000, 6.820052, 11.245365
156.000000, 18.745398, 10.765509
157.000000, 29.806198, 9.697856
158.000000, 39.393904, 8.092785
159.000000, 46.972000, 6.030348
160.000000, 52.105899, 3.616311
